Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","HOME","43.695"
"05-09","MULLER","40.702"
"10-14","HOME","59.279"
"10-14","MULLER","55.861"
"15-19","HOME","54.948"
"15-19","MULLER","52.599"
"20-24","HOME","51.070"
"20-24","MULLER","49.531"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.228"
"25-29","MULLER","51.328"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.181"
"30-34","MULLER","60.886"
"35-39","HOME","73.900"
"35-39","MULLER","76.796"
"40-44","HOME","99.117"
"40-44","MULLER","101.586"
"45-49","HOME","105.834"
"45-49","MULLER","109.018"
"50-54","HOME","99.078"
"50-54","MULLER","103.706"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.714"
"55-59","MULLER","99.337"
"60-64","HOME","88.670"
"60-64","MULLER","95.708"
"65-69","HOME","79.158"
"65-69","MULLER","87.329"
"70-74","HOME","71.766"
"70-74","MULLER","82.599"
"75-79","HOME","61.998"
"75-79","MULLER","77.473"
"80-84","HOME","40.218"
"80-84","MULLER","57.734"
"85->","HOME","48.864"
"85->","MULLER","94.739"
