Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.975"
"10-14","MULLER","34.142"
"15-19","HOME","54.514"
"15-19","MULLER","52.531"
"20-24","HOME","50.357"
"20-24","MULLER","49.491"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.138"
"25-29","MULLER","51.905"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.705"
"30-34","MULLER","60.670"
"35-39","HOME","74.801"
"35-39","MULLER","78.172"
"40-44","HOME","99.853"
"40-44","MULLER","103.221"
"45-49","HOME","104.186"
"45-49","MULLER","107.858"
"50-54","HOME","98.011"
"50-54","MULLER","103.237"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.065"
"55-59","MULLER","96.686"
"60-64","HOME","87.291"
"60-64","MULLER","94.469"
"65-69","HOME","78.111"
"65-69","MULLER","86.126"
"70-74","HOME","69.487"
"70-74","MULLER","80.630"
"75-79","HOME","57.606"
"75-79","MULLER","71.904"
"80-84","HOME","39.939"
"80-84","MULLER","57.465"
"85->","HOME","48.365"
"85->","MULLER","93.733"
