Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","49.178"
"05-09","MULLER","46.173"
"10-14","HOME","61.593"
"10-14","MULLER","57.945"
"15-19","HOME","52.189"
"15-19","MULLER","49.792"
"20-24","HOME","52.809"
"20-24","MULLER","51.518"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.803"
"25-29","MULLER","52.943"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.765"
"30-34","MULLER","61.393"
"35-39","HOME","74.441"
"35-39","MULLER","77.330"
"40-44","HOME","99.940"
"40-44","MULLER","102.369"
"45-49","HOME","106.761"
"45-49","MULLER","109.835"
"50-54","HOME","99.414"
"50-54","MULLER","104.119"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.181"
"55-59","MULLER","99.647"
"60-64","HOME","88.916"
"60-64","MULLER","95.956"
"65-69","HOME","79.405"
"65-69","MULLER","87.593"
"70-74","HOME","71.927"
"70-74","MULLER","82.796"
"75-79","HOME","62.104"
"75-79","MULLER","77.587"
"80-84","HOME","40.300"
"80-84","MULLER","57.823"
"85->","HOME","48.976"
"85->","MULLER","94.911"
