Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","44.206"
"05-09","MULLER","41.271"
"10-14","HOME","60.456"
"10-14","MULLER","56.976"
"15-19","HOME","52.892"
"15-19","MULLER","50.705"
"20-24","HOME","52.308"
"20-24","MULLER","50.794"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.422"
"25-29","MULLER","52.474"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.507"
"30-34","MULLER","61.188"
"35-39","HOME","74.161"
"35-39","MULLER","76.980"
"40-44","HOME","99.493"
"40-44","MULLER","101.961"
"45-49","HOME","106.086"
"45-49","MULLER","109.251"
"50-54","HOME","99.195"
"50-54","MULLER","103.845"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.982"
"55-59","MULLER","99.507"
"60-64","HOME","88.831"
"60-64","MULLER","95.834"
"65-69","HOME","79.303"
"65-69","MULLER","87.472"
"70-74","HOME","71.828"
"70-74","MULLER","82.679"
"75-79","HOME","62.030"
"75-79","MULLER","77.512"
"80-84","HOME","40.247"
"80-84","MULLER","57.777"
"85->","HOME","48.904"
"85->","MULLER","94.812"
