Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.836"
"05-09","MULLER","44.868"
"10-14","HOME","61.470"
"10-14","MULLER","57.833"
"15-19","HOME","52.632"
"15-19","MULLER","50.438"
"20-24","HOME","52.577"
"20-24","MULLER","51.145"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.687"
"25-29","MULLER","52.819"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.679"
"30-34","MULLER","61.290"
"35-39","HOME","74.394"
"35-39","MULLER","77.249"
"40-44","HOME","99.713"
"40-44","MULLER","102.152"
"45-49","HOME","106.526"
"45-49","MULLER","109.595"
"50-54","HOME","99.331"
"50-54","MULLER","104.001"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.107"
"55-59","MULLER","99.595"
"60-64","HOME","88.873"
"60-64","MULLER","95.916"
"65-69","HOME","79.376"
"65-69","MULLER","87.557"
"70-74","HOME","71.895"
"70-74","MULLER","82.766"
"75-79","HOME","62.077"
"75-79","MULLER","77.563"
"80-84","HOME","40.294"
"80-84","MULLER","57.812"
"85->","HOME","48.959"
"85->","MULLER","94.891"
