Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","28.080"
"05-09","MULLER","25.879"
"10-14","HOME","58.770"
"10-14","MULLER","55.467"
"15-19","HOME","55.122"
"15-19","MULLER","52.842"
"20-24","HOME","51.476"
"20-24","MULLER","49.814"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.273"
"25-29","MULLER","52.377"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.911"
"30-34","MULLER","61.415"
"35-39","HOME","75.191"
"35-39","MULLER","77.984"
"40-44","HOME","94.315"
"40-44","MULLER","97.315"
"45-49","HOME","105.249"
"45-49","MULLER","108.472"
"50-54","HOME","98.910"
"50-54","MULLER","103.615"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.471"
"55-59","MULLER","99.085"
"60-64","HOME","88.521"
"60-64","MULLER","95.574"
"65-69","HOME","79.072"
"65-69","MULLER","87.247"
"70-74","HOME","71.724"
"70-74","MULLER","82.522"
"75-79","HOME","61.911"
"75-79","MULLER","77.397"
"80-84","HOME","40.189"
"80-84","MULLER","57.683"
"85->","HOME","48.814"
"85->","MULLER","94.634"
