Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.618"
"05-09","MULLER","46.602"
"10-14","HOME","61.629"
"10-14","MULLER","57.970"
"15-19","HOME","52.151"
"15-19","MULLER","49.749"
"20-24","HOME","52.832"
"20-24","MULLER","51.558"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.835"
"25-29","MULLER","52.960"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.770"
"30-34","MULLER","61.395"
"35-39","HOME","74.431"
"35-39","MULLER","77.346"
"40-44","HOME","99.973"
"40-44","MULLER","102.373"
"45-49","HOME","106.816"
"45-49","MULLER","109.888"
"50-54","HOME","99.427"
"50-54","MULLER","104.141"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.189"
"55-59","MULLER","99.663"
"60-64","HOME","88.931"
"60-64","MULLER","95.951"
"65-69","HOME","79.407"
"65-69","MULLER","87.601"
"70-74","HOME","71.927"
"70-74","MULLER","82.789"
"75-79","HOME","62.106"
"75-79","MULLER","77.568"
"80-84","HOME","40.286"
"80-84","MULLER","57.780"
"85->","HOME","49.017"
"85->","MULLER","95.014"
