Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","5"
"05-09","DESCOÑECIDO","1"
"05-09","HOME","44.044"
"05-09","MULLER","41.021"
"10-14","HOME","59.344"
"10-14","MULLER","55.910"
"15-19","HOME","53.158"
"15-19","MULLER","50.981"
"20-24","HOME","52.038"
"20-24","MULLER","50.449"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.176"
"25-29","MULLER","52.217"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.369"
"30-34","MULLER","61.073"
"35-39","HOME","73.996"
"35-39","MULLER","76.841"
"40-44","HOME","99.356"
"40-44","MULLER","101.803"
"45-49","HOME","105.914"
"45-49","MULLER","109.129"
"50-54","HOME","99.140"
"50-54","MULLER","103.793"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.900"
"55-59","MULLER","99.444"
"60-64","HOME","88.759"
"60-64","MULLER","95.757"
"65-69","HOME","79.281"
"65-69","MULLER","87.440"
"70-74","HOME","71.796"
"70-74","MULLER","82.647"
"75-79","HOME","62.010"
"75-79","MULLER","77.499"
"80-84","HOME","40.229"
"80-84","MULLER","57.756"
"85->","HOME","48.879"
"85->","MULLER","94.768"
