Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","67"
"10-14","MULLER","78"
"15-19","HOME","583"
"15-19","MULLER","921"
"20-24","HOME","2.764"
"20-24","MULLER","6.801"
"25-29","HOME","4.419"
"25-29","MULLER","10.897"
"30-34","HOME","25.626"
"30-34","MULLER","31.272"
"35-39","HOME","66.349"
"35-39","MULLER","70.475"
"40-44","HOME","92.177"
"40-44","MULLER","96.506"
"45-49","HOME","98.117"
"45-49","MULLER","103.467"
"50-54","HOME","94.270"
"50-54","MULLER","100.597"
"55-59","HOME","87.183"
"55-59","MULLER","94.756"
"60-64","HOME","84.228"
"60-64","MULLER","91.480"
"65-69","HOME","76.875"
"65-69","MULLER","84.733"
"70-74","HOME","70.597"
"70-74","MULLER","82.259"
"75-79","HOME","59.577"
"75-79","MULLER","74.739"
"80-84","HOME","38.954"
"80-84","MULLER","57.162"
"85->","HOME","44.295"
"85->","MULLER","86.975"
