Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","34.705"
"10-14","MULLER","33.036"
"15-19","HOME","54.022"
"15-19","MULLER","52.164"
"20-24","HOME","49.712"
"20-24","MULLER","49.007"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.467"
"25-29","MULLER","51.410"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.094"
"30-34","MULLER","60.155"
"35-39","HOME","74.298"
"35-39","MULLER","77.649"
"40-44","HOME","99.344"
"40-44","MULLER","102.846"
"45-49","HOME","103.717"
"45-49","MULLER","107.610"
"50-54","HOME","97.651"
"50-54","MULLER","102.992"
"55-59","HOME","89.802"
"55-59","MULLER","96.521"
"60-64","HOME","87.022"
"60-64","MULLER","94.260"
"65-69","HOME","78.299"
"65-69","MULLER","86.364"
"70-74","HOME","71.028"
"70-74","MULLER","82.711"
"75-79","HOME","59.910"
"75-79","MULLER","75.041"
"80-84","HOME","39.100"
"80-84","MULLER","57.231"
"85->","HOME","44.625"
"85->","MULLER","87.730"
