Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.108"
"10-14","MULLER","33.390"
"15-19","HOME","54.223"
"15-19","MULLER","52.333"
"20-24","HOME","49.993"
"20-24","MULLER","49.221"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.740"
"25-29","MULLER","51.622"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.334"
"30-34","MULLER","60.366"
"35-39","HOME","74.517"
"35-39","MULLER","77.870"
"40-44","HOME","99.539"
"40-44","MULLER","102.996"
"45-49","HOME","103.887"
"45-49","MULLER","107.711"
"50-54","HOME","97.785"
"50-54","MULLER","103.077"
"55-59","HOME","89.881"
"55-59","MULLER","96.589"
"60-64","HOME","87.129"
"60-64","MULLER","94.335"
"65-69","HOME","78.341"
"65-69","MULLER","86.416"
"70-74","HOME","71.050"
"70-74","MULLER","82.713"
"75-79","HOME","59.463"
"75-79","MULLER","74.483"
"80-84","HOME","39.164"
"80-84","MULLER","57.248"
"85->","HOME","45.091"
"85->","MULLER","88.417"
