Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","4"
"10-14","MULLER","5"
"15-19","HOME","280"
"15-19","MULLER","481"
"20-24","HOME","2.017"
"20-24","MULLER","5.500"
"25-29","HOME","3.806"
"25-29","MULLER","10.051"
"30-34","HOME","4.807"
"30-34","MULLER","12.282"
"35-39","HOME","6.444"
"35-39","MULLER","14.745"
"40-44","HOME","9.711"
"40-44","MULLER","19.418"
"45-49","HOME","65.483"
"45-49","MULLER","72.996"
"50-54","HOME","89.879"
"50-54","MULLER","97.520"
"55-59","HOME","84.997"
"55-59","MULLER","93.707"
"60-64","HOME","81.484"
"60-64","MULLER","88.733"
"65-69","HOME","72.129"
"65-69","MULLER","79.648"
"70-74","HOME","70.060"
"70-74","MULLER","81.684"
"75-79","HOME","59.250"
"75-79","MULLER","74.279"
"80-84","HOME","38.810"
"80-84","MULLER","56.939"
"85->","HOME","44.167"
"85->","MULLER","86.671"
