Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","43.693"
"05-09","MULLER","40.754"
"10-14","HOME","60.303"
"10-14","MULLER","56.800"
"15-19","HOME","52.987"
"15-19","MULLER","50.809"
"20-24","HOME","52.204"
"20-24","MULLER","50.671"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.304"
"25-29","MULLER","52.341"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.456"
"30-34","MULLER","61.144"
"35-39","HOME","74.039"
"35-39","MULLER","76.881"
"40-44","HOME","99.435"
"40-44","MULLER","101.885"
"45-49","HOME","106.021"
"45-49","MULLER","109.197"
"50-54","HOME","99.184"
"50-54","MULLER","103.832"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.938"
"55-59","MULLER","99.471"
"60-64","HOME","88.790"
"60-64","MULLER","95.787"
"65-69","HOME","79.292"
"65-69","MULLER","87.452"
"70-74","HOME","71.819"
"70-74","MULLER","82.666"
"75-79","HOME","62.017"
"75-79","MULLER","77.511"
"80-84","HOME","40.236"
"80-84","MULLER","57.766"
"85->","HOME","48.886"
"85->","MULLER","94.791"
