Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.968"
"05-09","MULLER","46.933"
"10-14","HOME","61.644"
"10-14","MULLER","57.985"
"15-19","HOME","52.137"
"15-19","MULLER","49.730"
"20-24","HOME","52.826"
"20-24","MULLER","51.553"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.846"
"25-29","MULLER","52.975"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.772"
"30-34","MULLER","61.407"
"35-39","HOME","74.451"
"35-39","MULLER","77.330"
"40-44","HOME","99.954"
"40-44","MULLER","102.372"
"45-49","HOME","106.865"
"45-49","MULLER","109.887"
"50-54","HOME","99.424"
"50-54","MULLER","104.160"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","91.116"
"55-59","MULLER","97.835"
"60-64","HOME","90.547"
"60-64","MULLER","97.179"
"65-69","HOME","71.921"
"65-69","MULLER","79.782"
"70-74","HOME","72.238"
"70-74","MULLER","82.384"
"75-79","HOME","62.974"
"75-79","MULLER","77.709"
"80-84","HOME","42.252"
"80-84","MULLER","59.014"
"85->","HOME","54.193"
"85->","MULLER","103.054"
