Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","10"
"05-09","HOME","50.901"
"05-09","MULLER","47.817"
"10-14","HOME","61.576"
"10-14","MULLER","57.915"
"15-19","HOME","52.163"
"15-19","MULLER","49.672"
"20-24","HOME","52.803"
"20-24","MULLER","51.247"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.824"
"25-29","MULLER","52.827"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.769"
"30-34","MULLER","61.237"
"35-39","HOME","74.317"
"35-39","MULLER","77.120"
"40-44","HOME","99.695"
"40-44","MULLER","101.918"
"45-49","HOME","106.686"
"45-49","MULLER","109.702"
"50-54","HOME","99.165"
"50-54","MULLER","103.913"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.389"
"55-59","MULLER","90.546"
"60-64","HOME","88.878"
"60-64","MULLER","95.532"
"65-69","HOME","79.920"
"65-69","MULLER","87.986"
"70-74","HOME","73.910"
"70-74","MULLER","83.865"
"75-79","HOME","64.069"
"75-79","MULLER","78.904"
"80-84","HOME","42.679"
"80-84","MULLER","59.290"
"85->","HOME","54.837"
"85->","MULLER","104.285"
