Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.675"
"05-09","MULLER","47.568"
"10-14","HOME","61.617"
"10-14","MULLER","57.959"
"15-19","HOME","52.151"
"15-19","MULLER","49.660"
"20-24","HOME","52.772"
"20-24","MULLER","51.225"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.808"
"25-29","MULLER","52.825"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.763"
"30-34","MULLER","61.257"
"35-39","HOME","74.359"
"35-39","MULLER","77.133"
"40-44","HOME","99.790"
"40-44","MULLER","102.045"
"45-49","HOME","106.830"
"45-49","MULLER","109.803"
"50-54","HOME","99.315"
"50-54","MULLER","104.100"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.159"
"55-59","MULLER","90.373"
"60-64","HOME","88.778"
"60-64","MULLER","95.395"
"65-69","HOME","79.846"
"65-69","MULLER","87.879"
"70-74","HOME","73.868"
"70-74","MULLER","83.799"
"75-79","HOME","63.870"
"75-79","MULLER","78.749"
"80-84","HOME","42.630"
"80-84","MULLER","59.219"
"85->","HOME","54.770"
"85->","MULLER","104.190"
