Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","46.892"
"05-09","MULLER","43.944"
"10-14","HOME","61.248"
"10-14","MULLER","57.647"
"15-19","HOME","52.784"
"15-19","MULLER","50.636"
"20-24","HOME","52.489"
"20-24","MULLER","51.018"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.643"
"25-29","MULLER","52.667"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.679"
"30-34","MULLER","61.316"
"35-39","HOME","74.321"
"35-39","MULLER","77.170"
"40-44","HOME","99.655"
"40-44","MULLER","102.124"
"45-49","HOME","106.246"
"45-49","MULLER","109.358"
"50-54","HOME","99.300"
"50-54","MULLER","103.944"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.040"
"55-59","MULLER","99.564"
"60-64","HOME","88.871"
"60-64","MULLER","95.867"
"65-69","HOME","79.333"
"65-69","MULLER","87.532"
"70-74","HOME","71.869"
"70-74","MULLER","82.733"
"75-79","HOME","62.060"
"75-79","MULLER","77.547"
"80-84","HOME","40.282"
"80-84","MULLER","57.800"
"85->","HOME","48.948"
"85->","MULLER","94.870"
