Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","255"
"15-19","MULLER","403"
"20-24","HOME","1.689"
"20-24","MULLER","4.940"
"25-29","HOME","3.198"
"25-29","MULLER","9.493"
"30-34","HOME","4.093"
"30-34","MULLER","11.610"
"35-39","HOME","5.543"
"35-39","MULLER","14.002"
"40-44","HOME","8.445"
"40-44","MULLER","18.512"
"45-49","HOME","9.797"
"45-49","MULLER","20.041"
"50-54","HOME","14.497"
"50-54","MULLER","24.302"
"55-59","HOME","49.077"
"55-59","MULLER","58.657"
"60-64","HOME","77.758"
"60-64","MULLER","85.530"
"65-69","HOME","70.120"
"65-69","MULLER","77.791"
"70-74","HOME","67.629"
"70-74","MULLER","79.009"
"75-79","HOME","58.461"
"75-79","MULLER","73.225"
"80-84","HOME","38.528"
"80-84","MULLER","56.505"
"85->","HOME","43.829"
"85->","MULLER","85.767"
