Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","HOME","43.279"
"05-09","MULLER","40.309"
"10-14","HOME","59.219"
"10-14","MULLER","55.804"
"15-19","HOME","55.030"
"15-19","MULLER","52.702"
"20-24","HOME","51.710"
"20-24","MULLER","50.033"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.549"
"25-29","MULLER","50.743"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.040"
"30-34","MULLER","60.715"
"35-39","HOME","73.861"
"35-39","MULLER","76.775"
"40-44","HOME","99.073"
"40-44","MULLER","101.546"
"45-49","HOME","105.800"
"45-49","MULLER","108.989"
"50-54","HOME","99.062"
"50-54","MULLER","103.700"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.698"
"55-59","MULLER","99.311"
"60-64","HOME","88.651"
"60-64","MULLER","95.696"
"65-69","HOME","79.150"
"65-69","MULLER","87.329"
"70-74","HOME","71.761"
"70-74","MULLER","82.588"
"75-79","HOME","61.990"
"75-79","MULLER","77.469"
"80-84","HOME","40.214"
"80-84","MULLER","57.720"
"85->","HOME","48.859"
"85->","MULLER","94.728"
