Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.533"
"05-09","MULLER","46.505"
"10-14","HOME","61.617"
"10-14","MULLER","57.969"
"15-19","HOME","52.155"
"15-19","MULLER","49.758"
"20-24","HOME","52.836"
"20-24","MULLER","51.558"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.827"
"25-29","MULLER","52.953"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.773"
"30-34","MULLER","61.397"
"35-39","HOME","74.436"
"35-39","MULLER","77.341"
"40-44","HOME","99.962"
"40-44","MULLER","102.363"
"45-49","HOME","106.804"
"45-49","MULLER","109.876"
"50-54","HOME","99.424"
"50-54","MULLER","104.140"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.193"
"55-59","MULLER","99.658"
"60-64","HOME","88.918"
"60-64","MULLER","95.955"
"65-69","HOME","79.409"
"65-69","MULLER","87.598"
"70-74","HOME","71.929"
"70-74","MULLER","82.798"
"75-79","HOME","62.107"
"75-79","MULLER","77.590"
"80-84","HOME","40.297"
"80-84","MULLER","57.822"
"85->","HOME","48.980"
"85->","MULLER","94.916"
