Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","48.077"
"05-09","MULLER","45.102"
"10-14","HOME","61.489"
"10-14","MULLER","57.855"
"15-19","HOME","52.480"
"15-19","MULLER","50.218"
"20-24","HOME","52.591"
"20-24","MULLER","51.209"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.655"
"25-29","MULLER","52.782"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.702"
"30-34","MULLER","61.330"
"35-39","HOME","74.431"
"35-39","MULLER","77.302"
"40-44","HOME","99.848"
"40-44","MULLER","102.263"
"45-49","HOME","106.589"
"45-49","MULLER","109.674"
"50-54","HOME","99.345"
"50-54","MULLER","104.020"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.126"
"55-59","MULLER","99.603"
"60-64","HOME","88.873"
"60-64","MULLER","95.929"
"65-69","HOME","79.391"
"65-69","MULLER","87.568"
"70-74","HOME","71.901"
"70-74","MULLER","82.770"
"75-79","HOME","62.081"
"75-79","MULLER","77.569"
"80-84","HOME","40.296"
"80-84","MULLER","57.815"
"85->","HOME","48.961"
"85->","MULLER","94.894"
