Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","DESCOÑECIDO","1"
"05-09","HOME","42.750"
"05-09","MULLER","39.877"
"10-14","HOME","59.067"
"10-14","MULLER","55.690"
"15-19","HOME","55.156"
"15-19","MULLER","52.868"
"20-24","HOME","51.537"
"20-24","MULLER","49.867"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.348"
"25-29","MULLER","52.409"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.953"
"30-34","MULLER","61.463"
"35-39","HOME","71.250"
"35-39","MULLER","74.440"
"40-44","HOME","98.246"
"40-44","MULLER","100.812"
"45-49","HOME","105.500"
"45-49","MULLER","108.738"
"50-54","HOME","98.977"
"50-54","MULLER","103.615"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.566"
"55-59","MULLER","99.197"
"60-64","HOME","88.577"
"60-64","MULLER","95.619"
"65-69","HOME","79.098"
"65-69","MULLER","87.286"
"70-74","HOME","71.733"
"70-74","MULLER","82.532"
"75-79","HOME","61.936"
"75-79","MULLER","77.417"
"80-84","HOME","40.197"
"80-84","MULLER","57.700"
"85->","HOME","48.837"
"85->","MULLER","94.682"
