Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","60"
"10-14","MULLER","72"
"15-19","HOME","557"
"15-19","MULLER","852"
"20-24","HOME","2.690"
"20-24","MULLER","6.650"
"25-29","HOME","4.401"
"25-29","MULLER","10.869"
"30-34","HOME","16.745"
"30-34","MULLER","23.286"
"35-39","HOME","65.602"
"35-39","MULLER","69.782"
"40-44","HOME","92.103"
"40-44","MULLER","96.460"
"45-49","HOME","98.015"
"45-49","MULLER","103.391"
"50-54","HOME","93.964"
"50-54","MULLER","100.350"
"55-59","HOME","86.877"
"55-59","MULLER","94.559"
"60-64","HOME","83.943"
"60-64","MULLER","91.164"
"65-69","HOME","76.753"
"65-69","MULLER","84.593"
"70-74","HOME","70.586"
"70-74","MULLER","82.241"
"75-79","HOME","59.566"
"75-79","MULLER","74.729"
"80-84","HOME","38.943"
"80-84","MULLER","57.152"
"85->","HOME","44.287"
"85->","MULLER","86.966"
