Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","44.243"
"05-09","MULLER","41.302"
"10-14","HOME","60.464"
"10-14","MULLER","56.979"
"15-19","HOME","52.890"
"15-19","MULLER","50.702"
"20-24","HOME","52.308"
"20-24","MULLER","50.801"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.424"
"25-29","MULLER","52.471"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.508"
"30-34","MULLER","61.191"
"35-39","HOME","74.162"
"35-39","MULLER","76.983"
"40-44","HOME","99.494"
"40-44","MULLER","101.963"
"45-49","HOME","106.084"
"45-49","MULLER","109.252"
"50-54","HOME","99.198"
"50-54","MULLER","103.843"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.982"
"55-59","MULLER","99.508"
"60-64","HOME","88.830"
"60-64","MULLER","95.833"
"65-69","HOME","79.304"
"65-69","MULLER","87.472"
"70-74","HOME","71.827"
"70-74","MULLER","82.679"
"75-79","HOME","62.027"
"75-79","MULLER","77.512"
"80-84","HOME","40.252"
"80-84","MULLER","57.779"
"85->","HOME","48.904"
"85->","MULLER","94.813"
