Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.771"
"05-09","MULLER","47.685"
"10-14","HOME","61.582"
"10-14","MULLER","57.937"
"15-19","HOME","52.161"
"15-19","MULLER","49.656"
"20-24","HOME","52.796"
"20-24","MULLER","51.248"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.823"
"25-29","MULLER","52.822"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.763"
"30-34","MULLER","61.263"
"35-39","HOME","74.344"
"35-39","MULLER","77.120"
"40-44","HOME","99.737"
"40-44","MULLER","101.978"
"45-49","HOME","106.804"
"45-49","MULLER","109.774"
"50-54","HOME","99.221"
"50-54","MULLER","104.035"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.274"
"55-59","MULLER","90.449"
"60-64","HOME","88.805"
"60-64","MULLER","95.431"
"65-69","HOME","79.871"
"65-69","MULLER","87.913"
"70-74","HOME","73.879"
"70-74","MULLER","83.841"
"75-79","HOME","63.956"
"75-79","MULLER","78.800"
"80-84","HOME","42.651"
"80-84","MULLER","59.241"
"85->","HOME","54.799"
"85->","MULLER","104.235"
