Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","44.248"
"05-09","MULLER","41.306"
"10-14","HOME","60.465"
"10-14","MULLER","56.979"
"15-19","HOME","52.888"
"15-19","MULLER","50.699"
"20-24","HOME","52.312"
"20-24","MULLER","50.797"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.428"
"25-29","MULLER","52.481"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.513"
"30-34","MULLER","61.192"
"35-39","HOME","74.166"
"35-39","MULLER","76.986"
"40-44","HOME","99.497"
"40-44","MULLER","101.966"
"45-49","HOME","106.086"
"45-49","MULLER","109.254"
"50-54","HOME","99.201"
"50-54","MULLER","103.844"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.980"
"55-59","MULLER","99.508"
"60-64","HOME","88.839"
"60-64","MULLER","95.837"
"65-69","HOME","79.302"
"65-69","MULLER","87.471"
"70-74","HOME","71.826"
"70-74","MULLER","82.677"
"75-79","HOME","62.028"
"75-79","MULLER","77.516"
"80-84","HOME","40.254"
"80-84","MULLER","57.778"
"85->","HOME","48.904"
"85->","MULLER","94.815"
