Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","258"
"15-19","MULLER","411"
"20-24","HOME","1.703"
"20-24","MULLER","4.975"
"25-29","HOME","3.217"
"25-29","MULLER","9.518"
"30-34","HOME","4.116"
"30-34","MULLER","11.652"
"35-39","HOME","5.602"
"35-39","MULLER","14.076"
"40-44","HOME","8.522"
"40-44","MULLER","18.586"
"45-49","HOME","9.898"
"45-49","MULLER","20.098"
"50-54","HOME","14.797"
"50-54","MULLER","24.551"
"55-59","HOME","66.596"
"55-59","MULLER","76.599"
"60-64","HOME","77.938"
"60-64","MULLER","85.669"
"65-69","HOME","69.821"
"65-69","MULLER","77.414"
"70-74","HOME","68.317"
"70-74","MULLER","79.780"
"75-79","HOME","58.581"
"75-79","MULLER","73.364"
"80-84","HOME","38.570"
"80-84","MULLER","56.569"
"85->","HOME","43.878"
"85->","MULLER","85.887"
