Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","5"
"05-09","HOME","44.169"
"05-09","MULLER","41.162"
"10-14","HOME","59.406"
"10-14","MULLER","55.959"
"15-19","HOME","53.134"
"15-19","MULLER","50.959"
"20-24","HOME","52.064"
"20-24","MULLER","50.494"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.255"
"25-29","MULLER","52.272"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.401"
"30-34","MULLER","61.105"
"35-39","HOME","74.019"
"35-39","MULLER","76.868"
"40-44","HOME","99.380"
"40-44","MULLER","101.824"
"45-49","HOME","105.956"
"45-49","MULLER","109.152"
"50-54","HOME","99.156"
"50-54","MULLER","103.812"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.925"
"55-59","MULLER","99.458"
"60-64","HOME","88.768"
"60-64","MULLER","95.770"
"65-69","HOME","79.290"
"65-69","MULLER","87.441"
"70-74","HOME","71.806"
"70-74","MULLER","82.659"
"75-79","HOME","62.015"
"75-79","MULLER","77.501"
"80-84","HOME","40.231"
"80-84","MULLER","57.767"
"85->","HOME","48.885"
"85->","MULLER","94.787"
