Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","48.044"
"05-09","MULLER","45.075"
"10-14","HOME","61.486"
"10-14","MULLER","57.847"
"15-19","HOME","52.485"
"15-19","MULLER","50.226"
"20-24","HOME","52.586"
"20-24","MULLER","51.201"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.684"
"25-29","MULLER","52.817"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.684"
"30-34","MULLER","61.299"
"35-39","HOME","74.425"
"35-39","MULLER","77.309"
"40-44","HOME","99.834"
"40-44","MULLER","102.244"
"45-49","HOME","106.584"
"45-49","MULLER","109.662"
"50-54","HOME","99.341"
"50-54","MULLER","104.017"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.121"
"55-59","MULLER","99.600"
"60-64","HOME","88.871"
"60-64","MULLER","95.926"
"65-69","HOME","79.388"
"65-69","MULLER","87.565"
"70-74","HOME","71.901"
"70-74","MULLER","82.768"
"75-79","HOME","62.079"
"75-79","MULLER","77.571"
"80-84","HOME","40.295"
"80-84","MULLER","57.813"
"85->","HOME","48.961"
"85->","MULLER","94.894"
