Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","378"
"05-09","MULLER","273"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","49.540"
"10-14","MULLER","46.863"
"15-19","HOME","54.874"
"15-19","MULLER","52.730"
"20-24","HOME","50.998"
"20-24","MULLER","49.603"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.812"
"25-29","MULLER","52.149"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.449"
"30-34","MULLER","61.118"
"35-39","HOME","75.208"
"35-39","MULLER","78.216"
"40-44","HOME","100.380"
"40-44","MULLER","103.409"
"45-49","HOME","99.892"
"45-49","MULLER","103.357"
"50-54","HOME","101.921"
"50-54","MULLER","106.885"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","86.046"
"55-59","MULLER","92.711"
"60-64","HOME","88.051"
"60-64","MULLER","95.173"
"65-69","HOME","78.818"
"65-69","MULLER","87.014"
"70-74","HOME","71.482"
"70-74","MULLER","82.271"
"75-79","HOME","61.713"
"75-79","MULLER","77.070"
"80-84","HOME","40.120"
"80-84","MULLER","57.605"
"85->","HOME","48.710"
"85->","MULLER","94.410"
