Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.158"
"05-09","MULLER","43.128"
"10-14","HOME","60.821"
"10-14","MULLER","57.325"
"15-19","HOME","52.815"
"15-19","MULLER","50.661"
"20-24","HOME","52.431"
"20-24","MULLER","50.906"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.571"
"25-29","MULLER","52.602"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.608"
"30-34","MULLER","61.245"
"35-39","HOME","74.276"
"35-39","MULLER","77.116"
"40-44","HOME","99.581"
"40-44","MULLER","102.065"
"45-49","HOME","106.207"
"45-49","MULLER","109.311"
"50-54","HOME","99.266"
"50-54","MULLER","103.927"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.004"
"55-59","MULLER","99.531"
"60-64","HOME","88.855"
"60-64","MULLER","95.845"
"65-69","HOME","79.321"
"65-69","MULLER","87.526"
"70-74","HOME","71.857"
"70-74","MULLER","82.712"
"75-79","HOME","62.049"
"75-79","MULLER","77.543"
"80-84","HOME","40.264"
"80-84","MULLER","57.784"
"85->","HOME","48.932"
"85->","MULLER","94.846"
