Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","240"
"15-19","MULLER","376"
"20-24","HOME","1.561"
"20-24","MULLER","4.576"
"25-29","HOME","3.151"
"25-29","MULLER","9.395"
"30-34","HOME","4.009"
"30-34","MULLER","11.468"
"35-39","HOME","5.436"
"35-39","MULLER","13.827"
"40-44","HOME","8.285"
"40-44","MULLER","18.299"
"45-49","HOME","9.633"
"45-49","MULLER","19.839"
"50-54","HOME","14.334"
"50-54","MULLER","24.116"
"55-59","HOME","17.048"
"55-59","MULLER","26.232"
"60-64","HOME","76.484"
"60-64","MULLER","84.436"
"65-69","HOME","68.918"
"65-69","MULLER","76.637"
"70-74","HOME","66.385"
"70-74","MULLER","77.723"
"75-79","HOME","57.985"
"75-79","MULLER","72.618"
"80-84","HOME","38.418"
"80-84","MULLER","56.362"
"85->","HOME","43.680"
"85->","MULLER","85.409"
