Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","73"
"10-14","MULLER","89"
"15-19","HOME","610"
"15-19","MULLER","977"
"20-24","HOME","2.828"
"20-24","MULLER","6.897"
"25-29","HOME","5.407"
"25-29","MULLER","11.764"
"30-34","HOME","35.975"
"30-34","MULLER","40.571"
"35-39","HOME","66.483"
"35-39","MULLER","70.546"
"40-44","HOME","92.862"
"40-44","MULLER","97.077"
"45-49","HOME","98.281"
"45-49","MULLER","103.599"
"50-54","HOME","94.490"
"50-54","MULLER","100.745"
"55-59","HOME","87.294"
"55-59","MULLER","94.823"
"60-64","HOME","84.437"
"60-64","MULLER","91.705"
"65-69","HOME","76.968"
"65-69","MULLER","84.860"
"70-74","HOME","70.613"
"70-74","MULLER","82.282"
"75-79","HOME","59.585"
"75-79","MULLER","74.748"
"80-84","HOME","38.960"
"80-84","MULLER","57.165"
"85->","HOME","44.300"
"85->","MULLER","86.986"
