Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.314"
"10-14","MULLER","33.561"
"15-19","HOME","54.318"
"15-19","MULLER","52.404"
"20-24","HOME","50.113"
"20-24","MULLER","49.316"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.869"
"25-29","MULLER","51.729"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.449"
"30-34","MULLER","60.457"
"35-39","HOME","74.615"
"35-39","MULLER","77.968"
"40-44","HOME","99.619"
"40-44","MULLER","103.076"
"45-49","HOME","103.969"
"45-49","MULLER","107.753"
"50-54","HOME","97.832"
"50-54","MULLER","103.107"
"55-59","HOME","89.908"
"55-59","MULLER","96.623"
"60-64","HOME","87.179"
"60-64","MULLER","94.376"
"65-69","HOME","78.357"
"65-69","MULLER","86.436"
"70-74","HOME","71.063"
"70-74","MULLER","82.727"
"75-79","HOME","57.758"
"75-79","MULLER","72.148"
"80-84","HOME","39.430"
"80-84","MULLER","57.367"
"85->","HOME","46.593"
"85->","MULLER","90.736"
