Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","31.943"
"10-14","MULLER","30.277"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","50.672"
"15-19","MULLER","49.146"
"20-24","HOME","45.525"
"20-24","MULLER","45.699"
"25-29","HOME","47.260"
"25-29","MULLER","48.856"
"30-34","HOME","55.717"
"30-34","MULLER","58.168"
"35-39","HOME","72.083"
"35-39","MULLER","75.640"
"40-44","HOME","97.387"
"40-44","MULLER","101.208"
"45-49","HOME","102.011"
"45-49","MULLER","106.299"
"50-54","HOME","96.502"
"50-54","MULLER","102.081"
"55-59","HOME","88.872"
"55-59","MULLER","95.806"
"60-64","HOME","86.041"
"60-64","MULLER","93.272"
"65-69","HOME","77.824"
"65-69","MULLER","85.805"
"70-74","HOME","70.860"
"70-74","MULLER","82.563"
"75-79","HOME","59.761"
"75-79","MULLER","74.942"
"80-84","HOME","39.041"
"80-84","MULLER","57.291"
"85->","HOME","44.379"
"85->","MULLER","87.155"
