Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","8.762"
"05-09","MULLER","8.158"
"10-14","HOME","57.388"
"10-14","MULLER","54.169"
"15-19","HOME","55.008"
"15-19","MULLER","52.808"
"20-24","HOME","51.251"
"20-24","MULLER","49.692"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.056"
"25-29","MULLER","52.220"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.676"
"30-34","MULLER","61.263"
"35-39","HOME","75.336"
"35-39","MULLER","78.256"
"40-44","HOME","100.514"
"40-44","MULLER","103.425"
"45-49","HOME","98.286"
"45-49","MULLER","101.928"
"50-54","HOME","98.428"
"50-54","MULLER","103.196"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","91.997"
"55-59","MULLER","98.651"
"60-64","HOME","88.349"
"60-64","MULLER","95.436"
"65-69","HOME","78.963"
"65-69","MULLER","87.121"
"70-74","HOME","71.596"
"70-74","MULLER","82.399"
"75-79","HOME","61.831"
"75-79","MULLER","77.246"
"80-84","HOME","40.171"
"80-84","MULLER","57.654"
"85->","HOME","48.759"
"85->","MULLER","94.526"
