Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","312"
"15-19","MULLER","503"
"20-24","HOME","2.146"
"20-24","MULLER","5.734"
"25-29","HOME","4.095"
"25-29","MULLER","10.542"
"30-34","HOME","5.200"
"30-34","MULLER","13.280"
"35-39","HOME","31.910"
"35-39","MULLER","38.524"
"40-44","HOME","90.742"
"40-44","MULLER","95.736"
"45-49","HOME","95.106"
"45-49","MULLER","101.077"
"50-54","HOME","91.968"
"50-54","MULLER","99.040"
"55-59","HOME","87.781"
"55-59","MULLER","95.960"
"60-64","HOME","81.131"
"60-64","MULLER","88.395"
"65-69","HOME","76.002"
"65-69","MULLER","83.709"
"70-74","HOME","70.494"
"70-74","MULLER","82.148"
"75-79","HOME","59.500"
"75-79","MULLER","74.639"
"80-84","HOME","38.912"
"80-84","MULLER","57.098"
"85->","HOME","44.260"
"85->","MULLER","86.904"
