Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","5"
"10-14","MULLER","6"
"15-19","HOME","305"
"15-19","MULLER","509"
"20-24","HOME","2.104"
"20-24","MULLER","5.659"
"25-29","HOME","4.016"
"25-29","MULLER","10.430"
"30-34","HOME","5.113"
"30-34","MULLER","13.084"
"35-39","HOME","6.758"
"35-39","MULLER","15.663"
"40-44","HOME","65.335"
"40-44","MULLER","72.615"
"45-49","HOME","94.031"
"45-49","MULLER","100.402"
"50-54","HOME","90.930"
"50-54","MULLER","98.363"
"55-59","HOME","86.838"
"55-59","MULLER","95.346"
"60-64","HOME","81.156"
"60-64","MULLER","88.327"
"65-69","HOME","75.131"
"65-69","MULLER","82.862"
"70-74","HOME","70.378"
"70-74","MULLER","82.022"
"75-79","HOME","59.455"
"75-79","MULLER","74.559"
"80-84","HOME","38.896"
"80-84","MULLER","57.061"
"85->","HOME","44.248"
"85->","MULLER","86.863"
