Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","22.938"
"05-09","MULLER","21.323"
"10-14","HOME","58.608"
"10-14","MULLER","55.307"
"15-19","HOME","55.101"
"15-19","MULLER","52.839"
"20-24","HOME","51.450"
"20-24","MULLER","49.800"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.246"
"25-29","MULLER","52.356"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.875"
"30-34","MULLER","61.383"
"35-39","HOME","75.167"
"35-39","MULLER","77.981"
"40-44","HOME","94.429"
"40-44","MULLER","97.448"
"45-49","HOME","105.028"
"45-49","MULLER","108.289"
"50-54","HOME","98.858"
"50-54","MULLER","103.561"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.436"
"55-59","MULLER","99.064"
"60-64","HOME","88.506"
"60-64","MULLER","95.554"
"65-69","HOME","79.036"
"65-69","MULLER","87.212"
"70-74","HOME","71.706"
"70-74","MULLER","82.496"
"75-79","HOME","61.905"
"75-79","MULLER","77.386"
"80-84","HOME","40.180"
"80-84","MULLER","57.678"
"85->","HOME","48.808"
"85->","MULLER","94.616"
