Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.305"
"10-14","MULLER","34.501"
"15-19","HOME","54.714"
"15-19","MULLER","52.694"
"20-24","HOME","50.780"
"20-24","MULLER","49.776"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.559"
"25-29","MULLER","52.206"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.115"
"30-34","MULLER","60.918"
"35-39","HOME","75.001"
"35-39","MULLER","78.362"
"40-44","HOME","100.169"
"40-44","MULLER","103.456"
"45-49","HOME","100.782"
"45-49","MULLER","104.327"
"50-54","HOME","101.746"
"50-54","MULLER","106.894"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.002"
"55-59","MULLER","96.465"
"60-64","HOME","85.976"
"60-64","MULLER","92.766"
"65-69","HOME","75.098"
"65-69","MULLER","82.670"
"70-74","HOME","71.170"
"70-74","MULLER","82.047"
"75-79","HOME","61.462"
"75-79","MULLER","76.751"
"80-84","HOME","40.036"
"80-84","MULLER","57.553"
"85->","HOME","48.639"
"85->","MULLER","94.213"
