Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.872"
"05-09","MULLER","46.824"
"10-14","HOME","61.634"
"10-14","MULLER","57.983"
"15-19","HOME","52.140"
"15-19","MULLER","49.731"
"20-24","HOME","52.831"
"20-24","MULLER","51.566"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.848"
"25-29","MULLER","52.967"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.768"
"30-34","MULLER","61.405"
"35-39","HOME","74.444"
"35-39","MULLER","77.336"
"40-44","HOME","99.965"
"40-44","MULLER","102.393"
"45-49","HOME","106.846"
"45-49","MULLER","109.889"
"50-54","HOME","99.419"
"50-54","MULLER","104.129"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.130"
"55-59","MULLER","99.617"
"60-64","HOME","88.906"
"60-64","MULLER","95.909"
"65-69","HOME","74.042"
"65-69","MULLER","82.120"
"70-74","HOME","75.672"
"70-74","MULLER","86.128"
"75-79","HOME","58.365"
"75-79","MULLER","72.770"
"80-84","HOME","41.758"
"80-84","MULLER","58.685"
"85->","HOME","53.171"
"85->","MULLER","101.431"
