Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","34.325"
"10-14","MULLER","32.660"
"15-19","HOME","53.736"
"15-19","MULLER","51.947"
"20-24","HOME","49.306"
"20-24","MULLER","48.702"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.052"
"25-29","MULLER","51.106"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.797"
"30-34","MULLER","59.875"
"35-39","HOME","74.024"
"35-39","MULLER","77.384"
"40-44","HOME","99.093"
"40-44","MULLER","102.677"
"45-49","HOME","103.520"
"45-49","MULLER","107.458"
"50-54","HOME","97.512"
"50-54","MULLER","102.874"
"55-59","HOME","89.676"
"55-59","MULLER","96.452"
"60-64","HOME","86.882"
"60-64","MULLER","94.112"
"65-69","HOME","78.236"
"65-69","MULLER","86.286"
"70-74","HOME","70.989"
"70-74","MULLER","82.672"
"75-79","HOME","59.873"
"75-79","MULLER","75.015"
"80-84","HOME","39.072"
"80-84","MULLER","57.215"
"85->","HOME","44.581"
"85->","MULLER","87.653"
