Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","271"
"15-19","MULLER","465"
"20-24","HOME","1.893"
"20-24","MULLER","5.479"
"25-29","HOME","3.466"
"25-29","MULLER","9.992"
"30-34","HOME","4.397"
"30-34","MULLER","12.171"
"35-39","HOME","5.956"
"35-39","MULLER","14.649"
"40-44","HOME","9.039"
"40-44","MULLER","19.254"
"45-49","HOME","10.635"
"45-49","MULLER","20.957"
"50-54","HOME","69.619"
"50-54","MULLER","78.372"
"55-59","HOME","83.800"
"55-59","MULLER","92.822"
"60-64","HOME","80.742"
"60-64","MULLER","88.179"
"65-69","HOME","71.597"
"65-69","MULLER","79.104"
"70-74","HOME","69.586"
"70-74","MULLER","81.185"
"75-79","HOME","59.048"
"75-79","MULLER","74.005"
"80-84","HOME","38.735"
"80-84","MULLER","56.831"
"85->","HOME","44.084"
"85->","MULLER","86.497"
