Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","270"
"15-19","MULLER","463"
"20-24","HOME","1.895"
"20-24","MULLER","5.470"
"25-29","HOME","3.443"
"25-29","MULLER","9.947"
"30-34","HOME","4.370"
"30-34","MULLER","12.120"
"35-39","HOME","5.924"
"35-39","MULLER","14.607"
"40-44","HOME","8.984"
"40-44","MULLER","19.183"
"45-49","HOME","10.451"
"45-49","MULLER","20.768"
"50-54","HOME","47.638"
"50-54","MULLER","56.955"
"55-59","HOME","83.429"
"55-59","MULLER","92.504"
"60-64","HOME","80.449"
"60-64","MULLER","87.931"
"65-69","HOME","71.375"
"65-69","MULLER","78.891"
"70-74","HOME","69.390"
"70-74","MULLER","80.902"
"75-79","HOME","58.963"
"75-79","MULLER","73.906"
"80-84","HOME","38.716"
"80-84","MULLER","56.805"
"85->","HOME","44.061"
"85->","MULLER","86.447"
