Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.476"
"05-09","MULLER","43.494"
"10-14","HOME","61.126"
"10-14","MULLER","57.544"
"15-19","HOME","52.806"
"15-19","MULLER","50.655"
"20-24","HOME","52.450"
"20-24","MULLER","50.952"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.602"
"25-29","MULLER","52.644"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.632"
"30-34","MULLER","61.264"
"35-39","HOME","74.285"
"35-39","MULLER","77.133"
"40-44","HOME","99.622"
"40-44","MULLER","102.087"
"45-49","HOME","106.210"
"45-49","MULLER","109.329"
"50-54","HOME","99.286"
"50-54","MULLER","103.936"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.026"
"55-59","MULLER","99.539"
"60-64","HOME","88.864"
"60-64","MULLER","95.858"
"65-69","HOME","79.328"
"65-69","MULLER","87.530"
"70-74","HOME","71.867"
"70-74","MULLER","82.724"
"75-79","HOME","62.051"
"75-79","MULLER","77.548"
"80-84","HOME","40.271"
"80-84","MULLER","57.787"
"85->","HOME","48.939"
"85->","MULLER","94.858"
