Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.740"
"10-14","MULLER","33.901"
"15-19","HOME","54.427"
"15-19","MULLER","52.475"
"20-24","HOME","50.237"
"20-24","MULLER","49.404"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.991"
"25-29","MULLER","51.808"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.560"
"30-34","MULLER","60.549"
"35-39","HOME","74.700"
"35-39","MULLER","78.072"
"40-44","HOME","99.719"
"40-44","MULLER","103.135"
"45-49","HOME","104.064"
"45-49","MULLER","107.803"
"50-54","HOME","97.895"
"50-54","MULLER","103.143"
"55-59","HOME","89.956"
"55-59","MULLER","96.651"
"60-64","HOME","87.212"
"60-64","MULLER","94.409"
"65-69","HOME","78.381"
"65-69","MULLER","86.457"
"70-74","HOME","71.066"
"70-74","MULLER","82.734"
"75-79","HOME","56.245"
"75-79","MULLER","70.183"
"80-84","HOME","39.749"
"80-84","MULLER","57.329"
"85->","HOME","47.855"
"85->","MULLER","92.880"
