Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.297"
"05-09","MULLER","43.293"
"10-14","HOME","60.969"
"10-14","MULLER","57.419"
"15-19","HOME","52.812"
"15-19","MULLER","50.653"
"20-24","HOME","52.438"
"20-24","MULLER","50.941"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.588"
"25-29","MULLER","52.622"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.630"
"30-34","MULLER","61.258"
"35-39","HOME","74.286"
"35-39","MULLER","77.124"
"40-44","HOME","99.602"
"40-44","MULLER","102.075"
"45-49","HOME","106.217"
"45-49","MULLER","109.321"
"50-54","HOME","99.268"
"50-54","MULLER","103.926"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.014"
"55-59","MULLER","99.539"
"60-64","HOME","88.864"
"60-64","MULLER","95.851"
"65-69","HOME","79.321"
"65-69","MULLER","87.529"
"70-74","HOME","71.859"
"70-74","MULLER","82.717"
"75-79","HOME","62.052"
"75-79","MULLER","77.550"
"80-84","HOME","40.268"
"80-84","MULLER","57.781"
"85->","HOME","48.934"
"85->","MULLER","94.855"
