Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.677"
"10-14","MULLER","34.834"
"15-19","HOME","54.818"
"15-19","MULLER","52.723"
"20-24","HOME","50.924"
"20-24","MULLER","49.650"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.720"
"25-29","MULLER","52.125"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.331"
"30-34","MULLER","61.038"
"35-39","HOME","75.139"
"35-39","MULLER","78.243"
"40-44","HOME","100.294"
"40-44","MULLER","103.376"
"45-49","HOME","100.856"
"45-49","MULLER","104.358"
"50-54","HOME","101.903"
"50-54","MULLER","107.087"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","85.152"
"55-59","MULLER","91.550"
"60-64","HOME","87.675"
"60-64","MULLER","94.715"
"65-69","HOME","78.748"
"65-69","MULLER","86.822"
"70-74","HOME","71.378"
"70-74","MULLER","82.183"
"75-79","HOME","61.595"
"75-79","MULLER","76.937"
"80-84","HOME","40.077"
"80-84","MULLER","57.582"
"85->","HOME","48.669"
"85->","MULLER","94.274"
