Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","HOME","43.225"
"05-09","MULLER","40.274"
"10-14","HOME","59.170"
"10-14","MULLER","55.771"
"15-19","HOME","55.166"
"15-19","MULLER","52.876"
"20-24","HOME","51.578"
"20-24","MULLER","49.894"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.376"
"25-29","MULLER","52.421"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.989"
"30-34","MULLER","61.488"
"35-39","HOME","71.220"
"35-39","MULLER","74.385"
"40-44","HOME","98.172"
"40-44","MULLER","100.752"
"45-49","HOME","105.673"
"45-49","MULLER","108.897"
"50-54","HOME","99.022"
"50-54","MULLER","103.649"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.634"
"55-59","MULLER","99.254"
"60-64","HOME","88.604"
"60-64","MULLER","95.665"
"65-69","HOME","79.121"
"65-69","MULLER","87.304"
"70-74","HOME","71.739"
"70-74","MULLER","82.549"
"75-79","HOME","61.962"
"75-79","MULLER","77.436"
"80-84","HOME","40.202"
"80-84","MULLER","57.710"
"85->","HOME","48.849"
"85->","MULLER","94.694"
