Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","9.007"
"05-09","MULLER","8.374"
"10-14","HOME","57.924"
"10-14","MULLER","54.655"
"15-19","HOME","55.053"
"15-19","MULLER","52.825"
"20-24","HOME","51.337"
"20-24","MULLER","49.747"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.147"
"25-29","MULLER","52.289"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.753"
"30-34","MULLER","61.304"
"35-39","HOME","75.290"
"35-39","MULLER","78.188"
"40-44","HOME","100.426"
"40-44","MULLER","103.275"
"45-49","HOME","98.578"
"45-49","MULLER","102.107"
"50-54","HOME","98.706"
"50-54","MULLER","103.457"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.153"
"55-59","MULLER","98.750"
"60-64","HOME","88.404"
"60-64","MULLER","95.487"
"65-69","HOME","78.971"
"65-69","MULLER","87.111"
"70-74","HOME","71.626"
"70-74","MULLER","82.451"
"75-79","HOME","61.867"
"75-79","MULLER","77.303"
"80-84","HOME","40.172"
"80-84","MULLER","57.654"
"85->","HOME","48.782"
"85->","MULLER","94.567"
