Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.725"
"10-14","MULLER","33.885"
"15-19","HOME","54.420"
"15-19","MULLER","52.469"
"20-24","HOME","50.221"
"20-24","MULLER","49.388"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.985"
"25-29","MULLER","51.799"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.547"
"30-34","MULLER","60.533"
"35-39","HOME","74.694"
"35-39","MULLER","78.056"
"40-44","HOME","99.700"
"40-44","MULLER","103.127"
"45-49","HOME","104.050"
"45-49","MULLER","107.794"
"50-54","HOME","97.890"
"50-54","MULLER","103.141"
"55-59","HOME","89.949"
"55-59","MULLER","96.643"
"60-64","HOME","87.206"
"60-64","MULLER","94.399"
"65-69","HOME","78.376"
"65-69","MULLER","86.456"
"70-74","HOME","71.064"
"70-74","MULLER","82.729"
"75-79","HOME","56.439"
"75-79","MULLER","70.421"
"80-84","HOME","39.709"
"80-84","MULLER","57.383"
"85->","HOME","47.692"
"85->","MULLER","92.568"
