Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","95"
"10-14","MULLER","110"
"15-19","HOME","5.482"
"15-19","MULLER","7.239"
"20-24","HOME","3.052"
"20-24","MULLER","7.232"
"25-29","HOME","29.347"
"25-29","MULLER","32.742"
"30-34","HOME","51.408"
"30-34","MULLER","54.274"
"35-39","HOME","67.062"
"35-39","MULLER","71.021"
"40-44","HOME","94.987"
"40-44","MULLER","98.959"
"45-49","HOME","99.730"
"45-49","MULLER","104.660"
"50-54","HOME","95.143"
"50-54","MULLER","101.137"
"55-59","HOME","87.775"
"55-59","MULLER","95.115"
"60-64","HOME","84.932"
"60-64","MULLER","92.223"
"65-69","HOME","77.244"
"65-69","MULLER","85.172"
"70-74","HOME","70.690"
"70-74","MULLER","82.360"
"75-79","HOME","59.648"
"75-79","MULLER","74.821"
"80-84","HOME","38.977"
"80-84","MULLER","57.203"
"85->","HOME","44.317"
"85->","MULLER","87.037"
