Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.609"
"05-09","MULLER","45.621"
"10-14","HOME","61.558"
"10-14","MULLER","57.914"
"15-19","HOME","52.295"
"15-19","MULLER","49.949"
"20-24","HOME","52.716"
"20-24","MULLER","51.405"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.749"
"25-29","MULLER","52.861"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.726"
"30-34","MULLER","61.361"
"35-39","HOME","74.443"
"35-39","MULLER","77.323"
"40-44","HOME","99.898"
"40-44","MULLER","102.316"
"45-49","HOME","106.677"
"45-49","MULLER","109.758"
"50-54","HOME","99.378"
"50-54","MULLER","104.075"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.157"
"55-59","MULLER","99.633"
"60-64","HOME","88.893"
"60-64","MULLER","95.945"
"65-69","HOME","79.396"
"65-69","MULLER","87.582"
"70-74","HOME","71.926"
"70-74","MULLER","82.784"
"75-79","HOME","62.094"
"75-79","MULLER","77.585"
"80-84","HOME","40.303"
"80-84","MULLER","57.817"
"85->","HOME","48.968"
"85->","MULLER","94.907"
