Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","44.825"
"05-09","MULLER","41.872"
"10-14","HOME","60.536"
"10-14","MULLER","57.071"
"15-19","HOME","52.838"
"15-19","MULLER","50.664"
"20-24","HOME","52.359"
"20-24","MULLER","50.841"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.482"
"25-29","MULLER","52.527"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.531"
"30-34","MULLER","61.184"
"35-39","HOME","74.198"
"35-39","MULLER","77.057"
"40-44","HOME","99.552"
"40-44","MULLER","102.001"
"45-49","HOME","106.130"
"45-49","MULLER","109.276"
"50-54","HOME","99.229"
"50-54","MULLER","103.879"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.981"
"55-59","MULLER","99.520"
"60-64","HOME","88.855"
"60-64","MULLER","95.831"
"65-69","HOME","79.299"
"65-69","MULLER","87.498"
"70-74","HOME","71.850"
"70-74","MULLER","82.692"
"75-79","HOME","62.041"
"75-79","MULLER","77.524"
"80-84","HOME","40.259"
"80-84","MULLER","57.777"
"85->","HOME","48.908"
"85->","MULLER","94.821"
