Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","HOME","43.246"
"05-09","MULLER","40.290"
"10-14","HOME","59.186"
"10-14","MULLER","55.782"
"15-19","HOME","55.177"
"15-19","MULLER","52.880"
"20-24","HOME","51.612"
"20-24","MULLER","49.910"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.247"
"25-29","MULLER","52.262"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.771"
"30-34","MULLER","61.215"
"35-39","HOME","71.192"
"35-39","MULLER","74.409"
"40-44","HOME","98.812"
"40-44","MULLER","101.361"
"45-49","HOME","105.730"
"45-49","MULLER","108.928"
"50-54","HOME","99.040"
"50-54","MULLER","103.665"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.651"
"55-59","MULLER","99.270"
"60-64","HOME","88.627"
"60-64","MULLER","95.675"
"65-69","HOME","79.141"
"65-69","MULLER","87.324"
"70-74","HOME","71.743"
"70-74","MULLER","82.567"
"75-79","HOME","61.970"
"75-79","MULLER","77.451"
"80-84","HOME","40.212"
"80-84","MULLER","57.707"
"85->","HOME","48.852"
"85->","MULLER","94.715"
