Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","45.573"
"05-09","MULLER","42.588"
"10-14","HOME","60.648"
"10-14","MULLER","57.179"
"15-19","HOME","52.825"
"15-19","MULLER","50.667"
"20-24","HOME","52.388"
"20-24","MULLER","50.863"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.520"
"25-29","MULLER","52.555"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.565"
"30-34","MULLER","61.223"
"35-39","HOME","74.225"
"35-39","MULLER","77.092"
"40-44","HOME","99.559"
"40-44","MULLER","102.032"
"45-49","HOME","106.169"
"45-49","MULLER","109.296"
"50-54","HOME","99.249"
"50-54","MULLER","103.893"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.989"
"55-59","MULLER","99.536"
"60-64","HOME","88.857"
"60-64","MULLER","95.838"
"65-69","HOME","79.315"
"65-69","MULLER","87.507"
"70-74","HOME","71.852"
"70-74","MULLER","82.700"
"75-79","HOME","62.039"
"75-79","MULLER","77.529"
"80-84","HOME","40.257"
"80-84","MULLER","57.780"
"85->","HOME","48.919"
"85->","MULLER","94.828"
