Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","44.756"
"05-09","MULLER","41.792"
"10-14","HOME","60.526"
"10-14","MULLER","57.061"
"15-19","HOME","52.872"
"15-19","MULLER","50.692"
"20-24","HOME","52.344"
"20-24","MULLER","50.816"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.441"
"25-29","MULLER","52.491"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.501"
"30-34","MULLER","61.164"
"35-39","HOME","74.192"
"35-39","MULLER","77.043"
"40-44","HOME","99.537"
"40-44","MULLER","101.986"
"45-49","HOME","106.114"
"45-49","MULLER","109.266"
"50-54","HOME","99.222"
"50-54","MULLER","103.873"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.984"
"55-59","MULLER","99.517"
"60-64","HOME","88.848"
"60-64","MULLER","95.823"
"65-69","HOME","79.298"
"65-69","MULLER","87.498"
"70-74","HOME","71.845"
"70-74","MULLER","82.687"
"75-79","HOME","62.037"
"75-79","MULLER","77.521"
"80-84","HOME","40.256"
"80-84","MULLER","57.779"
"85->","HOME","48.906"
"85->","MULLER","94.818"
