Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","8.768"
"05-09","MULLER","8.163"
"10-14","HOME","57.467"
"10-14","MULLER","54.268"
"15-19","HOME","55.039"
"15-19","MULLER","52.823"
"20-24","HOME","51.305"
"20-24","MULLER","49.727"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.125"
"25-29","MULLER","52.278"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.730"
"30-34","MULLER","61.297"
"35-39","HOME","75.332"
"35-39","MULLER","78.224"
"40-44","HOME","100.358"
"40-44","MULLER","103.228"
"45-49","HOME","98.553"
"45-49","MULLER","102.080"
"50-54","HOME","98.661"
"50-54","MULLER","103.438"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.113"
"55-59","MULLER","98.725"
"60-64","HOME","88.395"
"60-64","MULLER","95.473"
"65-69","HOME","78.965"
"65-69","MULLER","87.105"
"70-74","HOME","71.618"
"70-74","MULLER","82.449"
"75-79","HOME","61.856"
"75-79","MULLER","77.289"
"80-84","HOME","40.171"
"80-84","MULLER","57.652"
"85->","HOME","48.780"
"85->","MULLER","94.559"
