Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","1"
"05-09","HOME","5.714"
"05-09","MULLER","5.291"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","56.725"
"10-14","MULLER","53.473"
"15-19","HOME","54.930"
"15-19","MULLER","52.764"
"20-24","HOME","51.085"
"20-24","MULLER","49.656"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.922"
"25-29","MULLER","52.196"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.538"
"30-34","MULLER","61.208"
"35-39","HOME","75.275"
"35-39","MULLER","78.289"
"40-44","HOME","100.472"
"40-44","MULLER","103.464"
"45-49","HOME","99.754"
"45-49","MULLER","103.180"
"50-54","HOME","97.686"
"50-54","MULLER","102.566"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.559"
"55-59","MULLER","97.237"
"60-64","HOME","88.164"
"60-64","MULLER","95.307"
"65-69","HOME","78.872"
"65-69","MULLER","87.097"
"70-74","HOME","71.539"
"70-74","MULLER","82.317"
"75-79","HOME","61.775"
"75-79","MULLER","77.179"
"80-84","HOME","40.138"
"80-84","MULLER","57.622"
"85->","HOME","48.727"
"85->","MULLER","94.454"
