Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","3"
"05-09","HOME","37.652"
"05-09","MULLER","34.881"
"10-14","HOME","58.845"
"10-14","MULLER","55.550"
"15-19","HOME","55.139"
"15-19","MULLER","52.856"
"20-24","HOME","51.507"
"20-24","MULLER","49.845"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.319"
"25-29","MULLER","52.393"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.932"
"30-34","MULLER","61.435"
"35-39","HOME","74.773"
"35-39","MULLER","77.590"
"40-44","HOME","94.758"
"40-44","MULLER","97.725"
"45-49","HOME","105.355"
"45-49","MULLER","108.585"
"50-54","HOME","98.936"
"50-54","MULLER","103.617"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.520"
"55-59","MULLER","99.119"
"60-64","HOME","88.546"
"60-64","MULLER","95.609"
"65-69","HOME","79.093"
"65-69","MULLER","87.266"
"70-74","HOME","71.731"
"70-74","MULLER","82.534"
"75-79","HOME","61.921"
"75-79","MULLER","77.403"
"80-84","HOME","40.198"
"80-84","MULLER","57.693"
"85->","HOME","48.832"
"85->","MULLER","94.673"
