Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","DESCOÑECIDO","1"
"05-09","HOME","5.661"
"05-09","MULLER","5.232"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","56.592"
"10-14","MULLER","53.382"
"15-19","HOME","54.909"
"15-19","MULLER","52.754"
"20-24","HOME","51.045"
"20-24","MULLER","49.639"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.876"
"25-29","MULLER","52.170"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.492"
"30-34","MULLER","61.160"
"35-39","HOME","75.244"
"35-39","MULLER","78.259"
"40-44","HOME","100.416"
"40-44","MULLER","103.435"
"45-49","HOME","99.813"
"45-49","MULLER","103.269"
"50-54","HOME","100.490"
"50-54","MULLER","105.447"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","87.649"
"55-59","MULLER","94.276"
"60-64","HOME","88.105"
"60-64","MULLER","95.236"
"65-69","HOME","78.826"
"65-69","MULLER","87.029"
"70-74","HOME","71.495"
"70-74","MULLER","82.275"
"75-79","HOME","61.742"
"75-79","MULLER","77.119"
"80-84","HOME","40.130"
"80-84","MULLER","57.611"
"85->","HOME","48.718"
"85->","MULLER","94.435"
