Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","32"
"10-14","MULLER","51"
"15-19","HOME","513"
"15-19","MULLER","806"
"20-24","HOME","2.653"
"20-24","MULLER","6.578"
"25-29","HOME","4.373"
"25-29","MULLER","10.839"
"30-34","HOME","16.705"
"30-34","MULLER","23.254"
"35-39","HOME","65.732"
"35-39","MULLER","69.883"
"40-44","HOME","91.810"
"40-44","MULLER","96.203"
"45-49","HOME","97.768"
"45-49","MULLER","103.197"
"50-54","HOME","93.869"
"50-54","MULLER","100.300"
"55-59","HOME","86.903"
"55-59","MULLER","94.605"
"60-64","HOME","83.820"
"60-64","MULLER","91.057"
"65-69","HOME","76.648"
"65-69","MULLER","84.438"
"70-74","HOME","70.575"
"70-74","MULLER","82.238"
"75-79","HOME","59.562"
"75-79","MULLER","74.724"
"80-84","HOME","38.943"
"80-84","MULLER","57.146"
"85->","HOME","44.284"
"85->","MULLER","86.962"
