Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","32.822"
"10-14","MULLER","31.161"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","51.465"
"15-19","MULLER","49.924"
"20-24","HOME","47.541"
"20-24","MULLER","47.215"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","48.510"
"25-29","MULLER","49.880"
"30-34","HOME","56.532"
"30-34","MULLER","58.855"
"35-39","HOME","72.689"
"35-39","MULLER","76.243"
"40-44","HOME","97.886"
"40-44","MULLER","101.741"
"45-49","HOME","102.494"
"45-49","MULLER","106.726"
"50-54","HOME","96.847"
"50-54","MULLER","102.412"
"55-59","HOME","89.164"
"55-59","MULLER","96.052"
"60-64","HOME","86.249"
"60-64","MULLER","93.466"
"65-69","HOME","77.902"
"65-69","MULLER","85.893"
"70-74","HOME","70.890"
"70-74","MULLER","82.585"
"75-79","HOME","59.771"
"75-79","MULLER","74.968"
"80-84","HOME","39.052"
"80-84","MULLER","57.302"
"85->","HOME","44.386"
"85->","MULLER","87.174"
