Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","90"
"10-14","MULLER","100"
"15-19","HOME","3.023"
"15-19","MULLER","4.368"
"20-24","HOME","2.916"
"20-24","MULLER","7.041"
"25-29","HOME","15.763"
"25-29","MULLER","20.678"
"30-34","HOME","50.186"
"30-34","MULLER","53.171"
"35-39","HOME","66.802"
"35-39","MULLER","70.855"
"40-44","HOME","94.201"
"40-44","MULLER","98.295"
"45-49","HOME","99.315"
"45-49","MULLER","104.379"
"50-54","HOME","94.866"
"50-54","MULLER","100.997"
"55-59","HOME","87.594"
"55-59","MULLER","95.026"
"60-64","HOME","84.719"
"60-64","MULLER","92.025"
"65-69","HOME","77.096"
"65-69","MULLER","85.045"
"70-74","HOME","70.662"
"70-74","MULLER","82.336"
"75-79","HOME","59.627"
"75-79","MULLER","74.793"
"80-84","HOME","38.970"
"80-84","MULLER","57.190"
"85->","HOME","44.309"
"85->","MULLER","87.016"
